PdfType: error
Format: lhagrid1
---
1.000000e-06 1.500000e-06 2.000000e-06 3.000000e-06 4.000000e-06 5.000000e-06 6.000000e-06 7.000000e-06 8.000000e-06 9.000000e-06 1.000000e-05 1.500000e-05 2.000000e-05 3.000000e-05 4.000000e-05 5.000000e-05 6.000000e-05 7.000000e-05 8.000000e-05 9.000000e-05 1.000000e-04 1.500000e-04 2.000000e-04 3.000000e-04 4.000000e-04 5.000000e-04 6.000000e-04 7.000000e-04 8.000000e-04 9.000000e-04 1.000000e-03 1.500000e-03 2.000000e-03 3.000000e-03 4.000000e-03 5.000000e-03 6.000000e-03 7.000000e-03 8.000000e-03 9.000000e-03 1.000000e-02 1.200000e-02 1.400000e-02 1.700000e-02 2.000000e-02 2.500000e-02 3.000000e-02 3.500000e-02 4.000000e-02 5.000000e-02 6.000000e-02 7.000000e-02 8.000000e-02 9.000000e-02 1.000000e-01 1.125000e-01 1.250000e-01 1.375000e-01 1.500000e-01 1.625000e-01 1.750000e-01 1.875000e-01 2.000000e-01 2.125000e-01 2.250000e-01 2.375000e-01 2.500000e-01 2.625000e-01 2.750000e-01 2.825000e-01 3.000000e-01 3.125000e-01 3.250000e-01 3.375000e-01 3.500000e-01 3.625000e-01 3.750000e-01 3.825000e-01 4.000000e-01 4.125000e-01 4.250000e-01 4.375000e-01 4.500000e-01 4.625000e-01 4.750000e-01 4.825000e-01 5.000000e-01 5.125000e-01 5.250000e-01 5.375000e-01 5.500000e-01 5.625000e-01 5.750000e-01 5.825000e-01 6.000000e-01 6.125000e-01 6.250000e-01 6.375000e-01 6.500000e-01 6.625000e-01 6.750000e-01 6.825000e-01 7.000000e-01 7.125000e-01 7.250000e-01 7.375000e-01 7.500000e-01 7.625000e-01 7.750000e-01 7.825000e-01 8.000000e-01 8.125000e-01 8.250000e-01 8.375000e-01 8.500000e-01 8.625000e-01 8.750000e-01 8.825000e-01 9.000000e-01 9.125000e-01 9.250000e-01 9.375000e-01 9.500000e-01 9.625000e-01 9.750000e-01 9.825000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.224745e+00 1.400000e+00
   -5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000E+00 0.00000000E+00 0.81055576E+00 0.80596744E+00 0.84784888E+00 0.87178132E+00 0.83242579E+00 0.81054140E+00 0.00000000E+00 0.00000000E+00 0.87653566E+01 
0.00000000E+00 0.00000000E+00 0.85539349E+00 0.85071121E+00 0.89351398E+00 0.91741166E+00 0.87724844E+00 0.85537896E+00 0.00000000E+00 0.00000000E+00 0.13233092E+02 
0.00000000E+00 0.00000000E+00 0.90474300E+00 0.89998833E+00 0.94350451E+00 0.96737279E+00 0.92658570E+00 0.90472833E+00 0.00000000E+00 0.00000000E+00 0.17651846E+02 
0.00000000E+00 0.00000000E+00 0.99944018E+00 0.99458557E+00 0.10390918E+01 0.10629158E+01 0.10212651E+01 0.99942533E+00 0.00000000E+00 0.00000000E+00 0.25403715E+02 
0.00000000E+00 0.00000000E+00 0.77034642E+00 0.76503508E+00 0.81358976E+00 0.83758008E+00 0.79218842E+00 0.77033071E+00 0.00000000E+00 0.00000000E+00 0.79838931E+01 
0.00000000E+00 0.00000000E+00 0.81061234E+00 0.80519670E+00 0.85480065E+00 0.87872712E+00 0.83242830E+00 0.81059645E+00 0.00000000E+00 0.00000000E+00 0.12037082E+02 
0.00000000E+00 0.00000000E+00 0.85504377E+00 0.84954788E+00 0.89996357E+00 0.92383785E+00 0.87683913E+00 0.85502773E+00 0.00000000E+00 0.00000000E+00 0.16035288E+02 
0.00000000E+00 0.00000000E+00 0.94035011E+00 0.93474361E+00 0.98628473E+00 0.10100828E+01 0.96211634E+00 0.94033387E+00 0.00000000E+00 0.00000000E+00 0.23024567E+02 
0.00000000E+00 0.00000000E+00 0.74291795E+00 0.73703996E+00 0.79092923E+00 0.81484734E+00 0.76468606E+00 0.74290120E+00 0.00000000E+00 0.00000000E+00 0.74549020E+01 
0.00000000E+00 0.00000000E+00 0.78012229E+00 0.77413267E+00 0.82916878E+00 0.85299832E+00 0.80185628E+00 0.78010535E+00 0.00000000E+00 0.00000000E+00 0.11236668E+02 
0.00000000E+00 0.00000000E+00 0.82128701E+00 0.81521161E+00 0.87113427E+00 0.89489233E+00 0.84299429E+00 0.82126992E+00 0.00000000E+00 0.00000000E+00 0.14959966E+02 
0.00000000E+00 0.00000000E+00 0.90039211E+00 0.89419862E+00 0.95134952E+00 0.97500435E+00 0.92206198E+00 0.90037481E+00 0.00000000E+00 0.00000000E+00 0.21451743E+02 
0.00000000E+00 0.00000000E+00 0.70572342E+00 0.69896153E+00 0.76131582E+00 0.78495090E+00 0.72729960E+00 0.70570511E+00 0.00000000E+00 0.00000000E+00 0.67436101E+01 
0.00000000E+00 0.00000000E+00 0.73885940E+00 0.73197572E+00 0.79562506E+00 0.81912989E+00 0.76038969E+00 0.73884088E+00 0.00000000E+00 0.00000000E+00 0.10172932E+02 
0.00000000E+00 0.00000000E+00 0.77571801E+00 0.76874093E+00 0.83339022E+00 0.85679112E+00 0.79721272E+00 0.77569933E+00 0.00000000E+00 0.00000000E+00 0.13539581E+02 
0.00000000E+00 0.00000000E+00 0.84669475E+00 0.83958935E+00 0.90562229E+00 0.92887468E+00 0.86814010E+00 0.84667584E+00 0.00000000E+00 0.00000000E+00 0.19386886E+02 
0.00000000E+00 0.00000000E+00 0.68031893E+00 0.67286679E+00 0.74196064E+00 0.76524055E+00 0.70169153E+00 0.68029942E+00 0.00000000E+00 0.00000000E+00 0.62625078E+01 
0.00000000E+00 0.00000000E+00 0.71073876E+00 0.70315797E+00 0.77365911E+00 0.79677374E+00 0.73205702E+00 0.71071902E+00 0.00000000E+00 0.00000000E+00 0.94619866E+01 
0.00000000E+00 0.00000000E+00 0.74474513E+00 0.73706585E+00 0.80865260E+00 0.83163609E+00 0.76602151E+00 0.74472523E+00 0.00000000E+00 0.00000000E+00 0.12596112E+02 
0.00000000E+00 0.00000000E+00 0.81036712E+00 0.80255271E+00 0.87564023E+00 0.89843734E+00 0.83158570E+00 0.81034698E+00 0.00000000E+00 0.00000000E+00 0.18023705E+02 
0.00000000E+00 0.00000000E+00 0.66115148E+00 0.65313209E+00 0.72789681E+00 0.75078281E+00 0.68232898E+00 0.66113099E+00 0.00000000E+00 0.00000000E+00 0.59027609E+01 
0.00000000E+00 0.00000000E+00 0.68956156E+00 0.68140869E+00 0.75766973E+00 0.78036016E+00 0.71067848E+00 0.68954083E+00 0.00000000E+00 0.00000000E+00 0.89349701E+01 
0.00000000E+00 0.00000000E+00 0.72146899E+00 0.71321405E+00 0.79062850E+00 0.81316430E+00 0.74253940E+00 0.72144809E+00 0.00000000E+00 0.00000000E+00 0.11899877E+02 
0.00000000E+00 0.00000000E+00 0.78316527E+00 0.77477050E+00 0.85377815E+00 0.87609499E+00 0.80417177E+00 0.78314414E+00 0.00000000E+00 0.00000000E+00 0.17022261E+02 
0.00000000E+00 0.00000000E+00 0.64582406E+00 0.63731574E+00 0.71703101E+00 0.73952044E+00 0.66681335E+00 0.64580272E+00 0.00000000E+00 0.00000000E+00 0.56171518E+01 
0.00000000E+00 0.00000000E+00 0.67265288E+00 0.66400744E+00 0.74529416E+00 0.76756071E+00 0.69357659E+00 0.67263131E+00 0.00000000E+00 0.00000000E+00 0.85195224E+01 
0.00000000E+00 0.00000000E+00 0.70291592E+00 0.69416576E+00 0.77666296E+00 0.79875376E+00 0.72378945E+00 0.70289417E+00 0.00000000E+00 0.00000000E+00 0.11353003E+02 
0.00000000E+00 0.00000000E+00 0.76154535E+00 0.75265189E+00 0.83681998E+00 0.85866252E+00 0.78235015E+00 0.76152336E+00 0.00000000E+00 0.00000000E+00 0.16238390E+02 
0.00000000E+00 0.00000000E+00 0.63309181E+00 0.62415336E+00 0.70828358E+00 0.73037708E+00 0.65390208E+00 0.63306974E+00 0.00000000E+00 0.00000000E+00 0.53814977E+01 
0.00000000E+00 0.00000000E+00 0.65862625E+00 0.64954791E+00 0.73531420E+00 0.75715993E+00 0.67936691E+00 0.65860394E+00 0.00000000E+00 0.00000000E+00 0.81787312E+01 
0.00000000E+00 0.00000000E+00 0.68754776E+00 0.67836268E+00 0.76538848E+00 0.78703922E+00 0.70823528E+00 0.68752527E+00 0.00000000E+00 0.00000000E+00 0.10905724E+02 
0.00000000E+00 0.00000000E+00 0.74368067E+00 0.73434971E+00 0.82311295E+00 0.84448882E+00 0.76429561E+00 0.74365793E+00 0.00000000E+00 0.00000000E+00 0.15599103E+02 
0.00000000E+00 0.00000000E+00 0.62222625E+00 0.61290350E+00 0.70103221E+00 0.72273271E+00 0.64286692E+00 0.62220353E+00 0.00000000E+00 0.00000000E+00 0.51816686E+01 
0.00000000E+00 0.00000000E+00 0.64667091E+00 0.63720613E+00 0.72702736E+00 0.74845720E+00 0.66723865E+00 0.64664795E+00 0.00000000E+00 0.00000000E+00 0.78911698E+01 
0.00000000E+00 0.00000000E+00 0.67446599E+00 0.66489294E+00 0.75601642E+00 0.77723360E+00 0.69497818E+00 0.67444283E+00 0.00000000E+00 0.00000000E+00 0.10529246E+02 
0.00000000E+00 0.00000000E+00 0.72850635E+00 0.71878548E+00 0.81170436E+00 0.83262224E+00 0.74894287E+00 0.72848294E+00 0.00000000E+00 0.00000000E+00 0.15062304E+02 
0.00000000E+00 0.00000000E+00 0.61276613E+00 0.60309792E+00 0.69488105E+00 0.71618913E+00 0.63324794E+00 0.61274281E+00 0.00000000E+00 0.00000000E+00 0.50088072E+01 
0.00000000E+00 0.00000000E+00 0.63627410E+00 0.62646222E+00 0.71998717E+00 0.74100361E+00 0.65668030E+00 0.63625054E+00 0.00000000E+00 0.00000000E+00 0.76434385E+01 
0.00000000E+00 0.00000000E+00 0.66310308E+00 0.65318178E+00 0.74804623E+00 0.76883387E+00 0.68345183E+00 0.66307933E+00 0.00000000E+00 0.00000000E+00 0.10205597E+02 
0.00000000E+00 0.00000000E+00 0.71535131E+00 0.70528077E+00 0.80199102E+00 0.82245707E+00 0.73562199E+00 0.71532731E+00 0.00000000E+00 0.00000000E+00 0.14601789E+02 
0.00000000E+00 0.00000000E+00 0.60439922E+00 0.59441478E+00 0.68958093E+00 0.71050361E+00 0.62472960E+00 0.60437536E+00 0.00000000E+00 0.00000000E+00 0.48567699E+01 
0.00000000E+00 0.00000000E+00 0.62708835E+00 0.61695898E+00 0.71391120E+00 0.73452257E+00 0.64734088E+00 0.62706424E+00 0.00000000E+00 0.00000000E+00 0.74263774E+01 
0.00000000E+00 0.00000000E+00 0.65307438E+00 0.64283473E+00 0.74115985E+00 0.76152727E+00 0.67326788E+00 0.65305008E+00 0.00000000E+00 0.00000000E+00 0.99225543E+01 
0.00000000E+00 0.00000000E+00 0.70376078E+00 0.69337083E+00 0.79358686E+00 0.81361183E+00 0.72387423E+00 0.70373622E+00 0.00000000E+00 0.00000000E+00 0.14199779E+02 
0.00000000E+00 0.00000000E+00 0.57300904E+00 0.56174824E+00 0.67097237E+00 0.69007371E+00 0.59267522E+00 0.57298299E+00 0.00000000E+00 0.00000000E+00 0.42944049E+01 
0.00000000E+00 0.00000000E+00 0.59271412E+00 0.58130572E+00 0.69248547E+00 0.71119155E+00 0.61229556E+00 0.59268780E+00 0.00000000E+00 0.00000000E+00 0.66302666E+01 
0.00000000E+00 0.00000000E+00 0.61563994E+00 0.60411964E+00 0.71679967E+00 0.73519736E+00 0.63515771E+00 0.61561343E+00 0.00000000E+00 0.00000000E+00 0.88887602E+01 
0.00000000E+00 0.00000000E+00 0.66066918E+00 0.64899698E+00 0.76373913E+00 0.78170580E+00 0.68010140E+00 0.66064241E+00 0.00000000E+00 0.00000000E+00 0.12737237E+02 
0.00000000E+00 0.00000000E+00 0.55148063E+00 0.53927141E+00 0.65946319E+00 0.67688822E+00 0.57060627E+00 0.55145292E+00 0.00000000E+00 0.00000000E+00 0.39175487E+01 
0.00000000E+00 0.00000000E+00 0.56923010E+00 0.55687390E+00 0.67913524E+00 0.69609869E+00 0.58826863E+00 0.56920213E+00 0.00000000E+00 0.00000000E+00 0.61026138E+01 
0.00000000E+00 0.00000000E+00 0.59015860E+00 0.57769133E+00 0.70153783E+00 0.71814224E+00 0.60913218E+00 0.59013043E+00 0.00000000E+00 0.00000000E+00 0.82072603E+01 
0.00000000E+00 0.00000000E+00 0.63150394E+00 0.61888638E+00 0.74490816E+00 0.76101225E+00 0.65039105E+00 0.63147551E+00 0.00000000E+00 0.00000000E+00 0.11777998E+02 
0.00000000E+00 0.00000000E+00 0.52210934E+00 0.50851612E+00 0.64565376E+00 0.66007995E+00 0.54037909E+00 0.52207914E+00 0.00000000E+00 0.00000000E+00 0.34175110E+01 
0.00000000E+00 0.00000000E+00 0.53732999E+00 0.52359513E+00 0.66294782E+00 0.67680886E+00 0.55551386E+00 0.53729954E+00 0.00000000E+00 0.00000000E+00 0.54096422E+01 
0.00000000E+00 0.00000000E+00 0.55568135E+00 0.54184005E+00 0.68288504E+00 0.69630831E+00 0.57380220E+00 0.55565071E+00 0.00000000E+00 0.00000000E+00 0.73165760E+01 
0.00000000E+00 0.00000000E+00 0.59227689E+00 0.57829242E+00 0.72165360E+00 0.73446945E+00 0.61031530E+00 0.59224599E+00 0.00000000E+00 0.00000000E+00 0.10529903E+02 
0.00000000E+00 0.00000000E+00 0.50191645E+00 0.48732724E+00 0.63752799E+00 0.64929971E+00 0.51952499E+00 0.50188439E+00 0.00000000E+00 0.00000000E+00 0.30851996E+01 
0.00000000E+00 0.00000000E+00 0.51550537E+00 0.50078198E+00 0.65328288E+00 0.66441046E+00 0.53303323E+00 0.51547307E+00 0.00000000E+00 0.00000000E+00 0.49533381E+01 
0.00000000E+00 0.00000000E+00 0.53219361E+00 0.51736991E+00 0.67162449E+00 0.68225462E+00 0.54966327E+00 0.53216112E+00 0.00000000E+00 0.00000000E+00 0.67325373E+01 
0.00000000E+00 0.00000000E+00 0.56572080E+00 0.55076296E+00 0.70741254E+00 0.71735463E+00 0.58311589E+00 0.56568808E+00 0.00000000E+00 0.00000000E+00 0.97145786E+01 
0.00000000E+00 0.00000000E+00 0.48660050E+00 0.47124109E+00 0.63215750E+00 0.64152981E+00 0.50367228E+00 0.48656695E+00 0.00000000E+00 0.00000000E+00 0.28405011E+01 
0.00000000E+00 0.00000000E+00 0.49901723E+00 0.48353178E+00 0.64680001E+00 0.65546470E+00 0.51601540E+00 0.49898344E+00 0.00000000E+00 0.00000000E+00 0.46192949E+01 
0.00000000E+00 0.00000000E+00 0.51450812E+00 0.49892896E+00 0.66398701E+00 0.67210660E+00 0.53145429E+00 0.51447417E+00 0.00000000E+00 0.00000000E+00 0.63060413E+01 
0.00000000E+00 0.00000000E+00 0.54582128E+00 0.53011753E+00 0.69761533E+00 0.70498287E+00 0.56270249E+00 0.54578712E+00 0.00000000E+00 0.00000000E+00 0.91204465E+01 
0.00000000E+00 0.00000000E+00 0.47430164E+00 0.45832145E+00 0.62834852E+00 0.63551874E+00 0.49092473E+00 0.47426685E+00 0.00000000E+00 0.00000000E+00 0.26492285E+01 
0.00000000E+00 0.00000000E+00 0.48582162E+00 0.46972368E+00 0.64213284E+00 0.64854315E+00 0.50237923E+00 0.48578662E+00 0.00000000E+00 0.00000000E+00 0.43591851E+01 
0.00000000E+00 0.00000000E+00 0.50039352E+00 0.48420851E+00 0.65842756E+00 0.66425372E+00 0.51690607E+00 0.50035837E+00 0.00000000E+00 0.00000000E+00 0.59744306E+01 
0.00000000E+00 0.00000000E+00 0.53000238E+00 0.51370231E+00 0.69038428E+00 0.69540630E+00 0.54646052E+00 0.52996703E+00 0.00000000E+00 0.00000000E+00 0.86590436E+01 
0.00000000E+00 0.00000000E+00 0.46404731E+00 0.44755175E+00 0.62553368E+00 0.63065837E+00 0.48028598E+00 0.46401145E+00 0.00000000E+00 0.00000000E+00 0.24936534E+01 
0.00000000E+00 0.00000000E+00 0.47485225E+00 0.45824716E+00 0.63862725E+00 0.64294758E+00 0.49103408E+00 0.47481620E+00 0.00000000E+00 0.00000000E+00 0.41481804E+01 
0.00000000E+00 0.00000000E+00 0.48868838E+00 0.47200278E+00 0.65420219E+00 0.65790538E+00 0.50483241E+00 0.48865219E+00 0.00000000E+00 0.00000000E+00 0.57056562E+01 
0.00000000E+00 0.00000000E+00 0.51692809E+00 0.50013679E+00 0.68480804E+00 0.68766333E+00 0.53302866E+00 0.51689173E+00 0.00000000E+00 0.00000000E+00 0.82852963E+01 
