   0.0000000000000000       -16.483120133863839       -13.832059239913143     
   0.0000000000000000       -2.3004002360099642       -1.8719315845595406     
   0.0000000000000000       -2.3004002360099642       -1.8719315845595401     
   0.0000000000000000      -0.26920566970489074      -0.21753947211861310     
  -6.9077552789821368       -16.233372579269865       -13.656928238130368     
  -6.9077552789821368       -2.2794172661242373       -1.8587712191347574     
  -6.9077552789821368       -2.2794172661242378       -1.8587712191347572     
  -6.9077552789821368      -0.26776063550707002      -0.21678991434425271     
  -6.8977420685007456       -16.230867089653987       -13.655167580558993     
  -6.8977420685007456       -2.2792062588178825       -1.8586391261149366     
  -6.8977420685007456       -2.2792062588178825       -1.8586391261149371     
  -6.8977420685007456      -0.26774606123964573      -0.21678265391729604     
  -6.8877288580193534       -16.228336592763856       -13.653389279265566     
  -6.8877288580193534       -2.2789931353597837       -1.8585057102963243     
  -6.8877288580193534       -2.2789931353597837       -1.8585057102963245     
  -6.8877288580193534      -0.26773134001618198      -0.21677532433580793     
  -6.8777156475379622       -16.225780842383820       -13.651593159237073     
  -6.8777156475379622       -2.2787778747126564       -1.8583709584913088     
  -6.8777156475379622       -2.2787778747126568       -1.8583709584913086     
  -6.8777156475379622      -0.26771647036154800      -0.21676792493759864     
  -6.8677024370565709       -16.223199589960803       -13.649779043776570     
  -6.8677024370565709       -2.2785604556353811       -1.8582348573820437     
  -6.8677024370565709       -2.2785604556353807       -1.8582348573820442     
  -6.8677024370565709      -0.26770145078608520      -0.21676045505346428     
  -6.8576892265751797       -16.220592584584764       -13.647946754488382     
  -6.8576892265751797       -2.2783408566813081       -1.8580973935192906     
  -6.8576892265751797       -2.2783408566813081       -1.8580973935192910     
  -6.8576892265751797      -0.26768627978547471      -0.21675291400709767     
  -6.8476760160937875       -16.217959572969946       -13.646096111263519     
  -6.8476760160937875       -2.2781190561963620       -1.8579585533211187     
  -6.8476760160937875       -2.2781190561963620       -1.8579585533211194     
  -6.8476760160937875      -0.26767095584059147      -0.21674530111498891     
  -6.8376628056123963       -16.215300299432553       -13.644226932264514     
  -6.8376628056123963       -2.2778950323171858       -1.8578183230716321     
  -6.8376628056123963       -2.2778950323171858       -1.8578183230716341     
  -6.8376628056123963      -0.26765547741737300      -0.21673761568632399     
  -6.8276495951310050       -16.212614505872565       -13.642339033910355     
  -6.8276495951310050       -2.2776687629692067       -1.8576766889197101     
  -6.8276495951310050       -2.2776687629692072       -1.8576766889197098     
  -6.8276495951310050      -0.26763984296668580      -0.21672985702288325     
  -6.8176363846496137       -16.209901931751244       -13.640432230861391     
  -6.8176363846496137       -2.2774402258649471       -1.8575336368776758     
  -6.8176363846496137       -2.2774402258649471       -1.8575336368776756     
  -6.8176363846496137      -0.26762405092417718      -0.21672202441894192     
  -6.8076231741682216       -16.207162314071972       -13.638506336003916     
  -6.8076231741682216       -2.2772093985019208       -1.8573891528200430     
  -6.8076231741682216       -2.2772093985019208       -1.8573891528200428     
  -6.8076231741682216      -0.26760809971013960      -0.21671411716116126     
  -6.7976099636868303       -16.204395387358744       -13.636561160434901     
  -6.7976099636868303       -2.2769762581608592       -1.8572432224821285     
  -6.7976099636868303       -2.2769762581608592       -1.8572432224821283     
  -6.7976099636868303      -0.26759198772937504      -0.21670613452847959     
  -6.7875967532054391       -16.201600883636306       -13.634596513446791     
  -6.7875967532054391       -2.2767407819036549       -1.8570958314588057     
  -6.7875967532054391       -2.2767407819036549       -1.8570958314588055     
  -6.7875967532054391      -0.26757571337104230      -0.21669807579201456     
  -6.7775835427240469       -16.198778532407996       -13.632612202511471     
  -6.7775835427240469       -2.2765029465716711       -1.8569469652031318     
  -6.7775835427240469       -2.2765029465716706       -1.8569469652031318     
  -6.7775835427240469      -0.26755927500853266      -0.21668994021494106     
  -6.7675703322426557       -16.195928060635971       -13.630608033265089     
  -6.7675703322426557       -2.2762627287834696       -1.8567966090249701     
  -6.7675703322426557       -2.2762627287834696       -1.8567966090249701     
  -6.7675703322426557      -0.26754267099929563      -0.21668172705238178     
